4.429084970902212315e-01,4.385795788103430404e-02
4.309170410136730633e-01,4.535862200589800552e-02
4.175407840459491871e-01,1.891861608777202497e-02
4.072698135899927574e-01,1.158153611755645233e-02
3.976104222447313097e-01,9.583052542871402235e-03
3.873238203462053830e-01,4.409765478472197492e-02
3.771516865380735717e-01,1.156112612602469558e-02
3.687828777295181770e-01,2.654195234012588639e-02
3.616083142574432752e-01,1.658696415393149520e-02
3.569308761180828293e-01,2.494677191549087361e-02
3.521295972609456704e-01,1.728835091871013321e-02
3.459041289294635391e-01,1.464743580331814843e-02
3.391094741239044086e-01,2.136615006395877966e-02
3.305878452672295076e-01,1.664627683596782773e-02
3.211283714314703830e-01,4.198456522880988917e-02
3.134257232785487290e-01,2.903283051741278875e-02
3.052847127598192767e-01,8.808351376972172950e-03
2.975857235799121980e-01,1.179728498231760736e-02
2.899394416530534646e-01,2.677674882787456530e-03
2.787262005982473201e-01,1.498443167336083875e-02
2.662347449143441791e-01,3.347590789370693404e-02
2.537473297306005460e-01,9.147918495428180793e-03
2.425898241713002057e-01,4.960117843772643767e-03
2.318968945545928362e-01,1.605076930289745657e-02
2.236369386791303426e-01,3.062611167452440608e-02
2.155830766627803707e-01,2.363900228870295661e-02
2.081084240922305706e-01,1.660951307357491635e-02
2.030760443692761763e-01,4.414758789669036287e-02
1.975108204275373702e-01,2.342788487561348748e-02
1.929298579610495001e-01,2.275233352488512106e-02
1.905060632254752251e-01,1.582837887271232313e-03
1.883340762285477810e-01,3.196714157896351355e-02
1.868801320681743316e-01,2.296724422506177254e-02
1.847547006249986579e-01,7.253856940269510188e-03
1.850015852976633068e-01,1.218695910029924528e-02
1.881600460581442369e-01,1.011818658921685536e-02
1.901947016384795686e-01,6.104911046284117355e-03
1.913606315694318938e-01,2.177706834993935539e-02
1.936892976327918847e-01,1.816435274613647718e-02
1.962913248343854944e-01,1.800615225379300841e-02
1.994179556152188837e-01,1.257640839891491918e-02
2.044516750553768969e-01,2.182132667601703949e-02
2.103027481072664018e-01,2.737615020988720671e-02
2.198571590346634907e-01,3.057508858599157497e-02
2.276232753303067957e-01,1.099128353871510824e-02
2.356467610454517914e-01,3.639216977826029847e-02
2.448139720137766095e-01,1.351453561473947703e-03
2.518308026857899451e-01,3.752201166496791501e-02
2.572216809374697211e-01,1.414838003993715287e-02
2.636616903300792458e-01,1.850004311792969799e-02
2.667128886260690113e-01,2.903556651386292667e-02
2.720249737701039838e-01,3.052256968553702932e-02
2.761103726423257410e-01,2.105773287347104811e-02
2.806609927930659443e-01,4.689494736916507978e-02
2.838307438404982230e-01,4.291627117715923756e-02
2.849169449242218155e-01,1.125182793958928208e-02
2.856051610816441877e-01,2.944550969836542617e-02
2.849361673267078454e-01,3.604925037032685048e-02
2.821573164791368882e-01,1.084717912383079130e-02
2.793699761767285961e-01,9.225212422353523678e-04
2.786645276553660899e-01,4.878022702327427379e-02
2.778600675670679365e-01,4.791742075743699730e-02
2.788265343517108974e-01,1.601738459332326461e-02
2.820615555007727204e-01,1.195574137476968640e-02
2.832176073408482764e-01,7.730734391549321134e-03
2.846248582719155817e-01,3.435728752070320996e-02
2.874462376369908423e-01,3.776458358806299154e-02
2.890972846868138380e-01,2.102011552499451555e-02
2.887282292833150965e-01,1.214047065909842904e-02
2.868217139929706283e-01,2.243618913740047169e-02
2.855980051840201761e-01,2.581796760527566709e-02
2.826092718057212072e-01,2.717019362963459320e-02
2.793940680210713623e-01,2.216837270205140528e-02
2.732658979726803050e-01,1.866874202204827022e-04
2.670102395926202687e-01,2.358888920810554152e-02
2.612835923358931556e-01,1.736359446064191306e-02
2.546054313283250825e-01,2.782809987724883111e-02
2.489318105674157289e-01,3.468929257240849218e-03
2.419890377662101411e-01,4.395946303608901096e-02
2.352673778620471556e-01,4.377205075540977625e-02
2.279279800934640166e-01,2.820577163975503121e-02
2.203762953445027595e-01,3.685598355295052059e-02
2.142415767518725533e-01,2.189518703072805550e-02
2.085082810108472573e-01,2.951499221460865408e-02
2.038575148461301834e-01,3.088370904356529945e-02
2.003506391655038021e-01,1.769442920456662516e-02
1.977120760081148010e-01,4.804360866490661047e-02
1.969606920251775195e-01,3.013018481080997554e-02
1.960064204681691014e-01,4.952657581096049644e-02
1.940943532230247903e-01,2.161853840690165091e-02
1.928933419861961762e-01,1.616038379375584096e-03
1.915198623175443648e-01,1.512184915197404937e-02
1.900455524581659839e-01,3.253938661028609597e-02
1.915917659957925845e-01,4.551717489262987332e-02
1.914606943034077025e-01,3.075821220994062744e-02
1.914742205838028677e-01,2.358818326972277057e-02
1.920860504036283889e-01,4.037151949826805857e-03
1.937186256614958080e-01,7.237819578854109981e-03
1.957920347986853993e-01,2.673468982601090796e-03
1.979797281836223888e-01,3.555911977238020855e-02
2.003338451698394029e-01,4.155456996349315979e-02
2.031740788717888435e-01,8.221947570916427264e-03
2.071373431321360536e-01,1.626161725767532110e-02
2.102801313601493360e-01,2.395538284389850392e-02
2.118269509371071002e-01,7.139326951088926024e-03
2.150831234425382987e-01,2.080956502720384196e-02
2.193229181648327364e-01,4.834160540760519542e-02
2.217706182949463756e-01,3.595740889218381614e-02
2.237934483151959031e-01,8.346589532486171220e-03
2.283920883737004526e-01,4.940728379033304876e-03
2.333595839616718903e-01,2.225754432167646041e-02
2.374731007834373631e-01,4.939755637352840484e-02
2.425319465002395702e-01,3.966412862168428033e-02
2.458628109972851583e-01,1.465617060640563366e-02
2.481629750864192685e-01,1.314035424174991862e-03
2.502029712006927364e-01,2.056444603113045944e-02
2.517918279634967504e-01,8.026865436847685845e-03
2.539381955867275331e-01,9.014043062192623676e-03
2.550516321097023309e-01,8.114907992018588131e-03
2.559557343845634270e-01,3.598038297627186716e-02
2.571131897053118287e-01,1.792070610467488834e-03
2.569299476937270676e-01,2.823664335060521377e-02
2.585769084736186940e-01,3.762604418968248238e-02
2.580619908013009334e-01,7.820456380849589648e-03
2.568421835352151517e-01,4.464655058308761304e-02
2.540695472055780613e-01,3.906721495347692703e-03
2.525012974905017082e-01,3.413530034263854290e-02
